date	code	n
2025-05-27	0-L03.90	25
2025-05-27	0-L23.7	4
2025-05-27	0-L55.0	1
2025-05-27	0-L55.9	1
2025-05-27	0-L74.0	2
2025-05-27	0-L74.9	1
2025-05-27	0-M62.82	1
2025-05-27	0-M79.89	44
2025-05-27	0-N17.9	17
2025-05-27	0-R41.0	4
2025-05-27	0-R41.82	16
2025-05-27	0-R50.83	1
2025-05-27	0-R50.9	88
2025-05-27	0-R53	1
2025-05-27	0-R53.1	38
2025-05-27	0-R53.81	2
2025-05-27	0-R53.83	14
2025-05-27	0-R55	127
2025-05-27	0-S81.802A	1
2025-05-27	0-S81.811A	2
2025-05-27	0-S81.812A	4
2025-05-27	0-S81.819A	3
2025-05-27	0-S81.832A	1
2025-05-27	0-S91.109A	1
2025-05-27	0-S91.119A	2
2025-05-27	0-S91.209A	1
2025-05-27	0-S91.301A	1
2025-05-27	0-S91.311A	1
2025-05-27	0-S91.312D	1
2025-05-27	0-S91.339A	1
2025-05-27	0-T67.1XXA	2
2025-05-27	0-W57.XXXA	24
2025-05-27	0-other	10375
2025-05-27	1-E86.0	5
2025-05-27	1-E86.1	1
2025-05-27	1-E87.0	2
2025-05-27	1-E87.1	7
2025-05-27	1-E87.20	2
2025-05-27	1-E87.29	2
2025-05-27	1-E87.5	10
2025-05-27	1-E87.6	8
2025-05-27	1-E87.70	8
2025-05-27	1-E87.79	1
2025-05-27	1-E87.8	2
2025-05-27	1-L03.011	1
2025-05-27	1-L03.012	1
2025-05-27	1-L03.031	2
2025-05-27	1-L03.032	3
2025-05-27	1-L03.113	2
2025-05-27	1-L03.114	1
2025-05-27	1-L03.115	5
2025-05-27	1-L03.116	2
2025-05-27	1-L03.119	2
2025-05-27	1-L03.211	1
2025-05-27	1-L03.213	1
2025-05-27	1-L03.311	1
2025-05-27	1-L03.317	4
2025-05-27	1-L03.90	11
2025-05-27	1-M62.82	4
2025-05-27	1-M79.89	13
2025-05-27	1-N17.0	1
2025-05-27	1-N17.9	40
2025-05-27	1-R41.0	5
2025-05-27	1-R41.82	39
2025-05-27	1-R41.89	2
2025-05-27	1-R50.9	20
2025-05-27	1-R53.1	27
2025-05-27	1-R53.81	3
2025-05-27	1-R53.83	2
2025-05-27	1-R55	31
2025-05-27	1-S81.812A	1
2025-05-27	1-S91.302A	1
2025-05-27	1-other	2121
2025-05-28	0-B08.1	1
2025-05-28	0-B08.3	2
2025-05-28	0-B08.4	16
2025-05-28	0-B08.5	7
2025-05-28	0-B34.1	10
2025-05-28	0-B97.19	1
2025-05-28	0-E86.0	25
2025-05-28	0-E87.1	6
2025-05-28	0-E87.29	2
2025-05-28	0-E87.5	9
2025-05-28	0-E87.6	16
2025-05-28	0-E87.70	1
2025-05-28	0-E87.79	1
2025-05-28	0-E87.8	1
2025-05-28	0-H60.20	1
2025-05-28	0-H60.391	3
2025-05-28	0-H60.393	1
2025-05-28	0-H60.501	4
2025-05-28	0-H60.502	3
2025-05-28	0-H60.90	5
2025-05-28	0-H60.91	2
2025-05-28	0-H60.92	1
2025-05-28	0-L03.011	5
2025-05-28	0-L03.012	3
2025-05-28	0-L03.019	5
2025-05-28	0-L03.031	4
2025-05-28	0-L03.032	2
2025-05-28	0-L03.039	1
2025-05-28	0-L03.113	4
2025-05-28	0-L03.114	1
2025-05-28	0-L03.115	9
2025-05-28	0-L03.116	6
2025-05-28	0-L03.119	3
2025-05-28	0-L03.211	2
2025-05-28	0-L03.213	11
2025-05-28	0-L03.311	2
2025-05-28	0-L03.316	1
2025-05-28	0-L03.811	1
2025-05-28	0-L03.818	2
2025-05-28	0-L03.90	17
2025-05-28	0-L55.9	3
2025-05-28	0-M79.89	22
2025-05-28	0-N17.9	18
2025-05-28	0-R41.0	5
2025-05-28	0-R41.3	1
2025-05-28	0-R41.82	12
2025-05-28	0-R41.83	1
2025-05-28	0-R41.89	2
2025-05-28	0-R41.9	1
2025-05-28	0-R50.81	1
2025-05-28	0-R50.9	76
2025-05-28	0-R53.1	33
2025-05-28	0-R53.81	2
2025-05-28	0-R53.83	18
2025-05-28	0-R55	86
2025-05-28	0-S81.801A	2
2025-05-28	0-S81.811A	1
2025-05-28	0-S81.812A	3
2025-05-28	0-S81.831A	1
2025-05-28	0-S81.852A	1
2025-05-28	0-S91.101A	1
2025-05-28	0-S91.209A	2
2025-05-28	0-S91.211A	1
2025-05-28	0-S91.301A	2
2025-05-28	0-S91.302A	1
2025-05-28	0-S91.312A	2
2025-05-28	0-S91.319A	1
2025-05-28	0-S91.331A	1
2025-05-28	0-S91.341A	1
2025-05-28	0-T67.1XXA	1
2025-05-28	0-W57.XXXA	20
2025-05-28	0-other	9614
2025-05-28	1-B97.10	1
2025-05-28	1-E86	1
2025-05-28	1-E86.0	6
2025-05-28	1-E87.1	17
2025-05-28	1-E87.20	7
2025-05-28	1-E87.29	1
2025-05-28	1-E87.5	16
2025-05-28	1-E87.6	10
2025-05-28	1-E87.70	6
2025-05-28	1-E87.79	3
2025-05-28	1-H60.392	1
2025-05-28	1-L03.113	1
2025-05-28	1-L03.115	7
2025-05-28	1-L03.116	6
2025-05-28	1-L03.119	1
2025-05-28	1-L03.211	1
2025-05-28	1-L03.213	2
2025-05-28	1-L03.3	1
2025-05-28	1-L03.312	1
2025-05-28	1-L03.313	1
2025-05-28	1-L03.90	8
2025-05-28	1-M62.82	7
2025-05-28	1-M79.89	10
2025-05-28	1-N17.9	26
2025-05-28	1-R41.0	5
2025-05-28	1-R41.3	2
2025-05-28	1-R41.82	32
2025-05-28	1-R41.89	1
2025-05-28	1-R50.81	1
2025-05-28	1-R50.9	16
2025-05-28	1-R53.1	28
2025-05-28	1-R53.83	6
2025-05-28	1-R55	38
2025-05-28	1-S81.801A	2
2025-05-28	1-S91.309A	1
2025-05-28	1-other	1837
2025-05-29	0-B08.3	1
2025-05-29	0-B08.4	16
2025-05-29	0-B08.5	3
2025-05-29	0-B34.1	9
2025-05-29	0-B97.11	1
2025-05-29	0-E86.0	20
2025-05-29	0-E86.9	1
2025-05-29	0-E87.1	11
2025-05-29	0-E87.29	1
2025-05-29	0-E87.5	15
2025-05-29	0-E87.6	12
2025-05-29	0-E87.70	2
2025-05-29	0-E87.79	1
2025-05-29	0-H60.01	1
2025-05-29	0-H60.02	1
2025-05-29	0-H60.11	1
2025-05-29	0-H60.311	1
2025-05-29	0-H60.313	1
2025-05-29	0-H60.331	1
2025-05-29	0-H60.391	3
2025-05-29	0-H60.501	7
2025-05-29	0-H60.502	6
2025-05-29	0-H60.511	1
2025-05-29	0-H60.90	5
2025-05-29	0-H60.91	2
2025-05-29	0-H60.92	1
2025-05-29	0-H60.93	1
2025-05-29	0-L03.011	5
2025-05-29	0-L03.012	5
2025-05-29	0-L03.019	2
2025-05-29	0-L03.032	5
2025-05-29	0-L03.039	1
2025-05-29	0-L03.114	1
2025-05-29	0-L03.115	3
2025-05-29	0-L03.116	2
2025-05-29	0-L03.119	5
2025-05-29	0-L03.211	9
2025-05-29	0-L03.213	9
2025-05-29	0-L03.311	1
2025-05-29	0-L03.312	1
2025-05-29	0-L03.317	1
2025-05-29	0-L03.818	1
2025-05-29	0-L03.90	17
2025-05-29	0-L23.7	2
2025-05-29	0-M62.82	1
2025-05-29	0-M79.81	1
2025-05-29	0-M79.89	33
2025-05-29	0-N17.9	19
2025-05-29	0-R41.0	5
2025-05-29	0-R41.3	1
2025-05-29	0-R41.82	21
2025-05-29	0-R50.83	1
2025-05-29	0-R50.9	72
2025-05-29	0-R53.1	37
2025-05-29	0-R53.81	6
2025-05-29	0-R53.83	16
2025-05-29	0-R55	110
2025-05-29	0-S81.801A	1
2025-05-29	0-S81.801D	1
2025-05-29	0-S81.812A	1
2025-05-29	0-S81.819A	3
2025-05-29	0-S81.852A	1
2025-05-29	0-S91.009	1
2025-05-29	0-S91.204A	1
2025-05-29	0-S91.209A	4
2025-05-29	0-S91.302A	1
2025-05-29	0-S91.312A	1
2025-05-29	0-S91.331A	1
2025-05-29	0-T67.1XXA	1
2025-05-29	0-W57.XXXA	15
2025-05-29	0-other	9378
2025-05-29	1-B08.5	1
2025-05-29	1-E86	1
2025-05-29	1-E86.0	12
2025-05-29	1-E86.1	1
2025-05-29	1-E87.0	3
2025-05-29	1-E87.1	17
2025-05-29	1-E87.2	1
2025-05-29	1-E87.20	5
2025-05-29	1-E87.29	5
2025-05-29	1-E87.3	1
2025-05-29	1-E87.5	12
2025-05-29	1-E87.6	4
2025-05-29	1-E87.70	4
2025-05-29	1-E87.79	1
2025-05-29	1-E87.8	2
2025-05-29	1-H60.90	1
2025-05-29	1-H60.91	1
2025-05-29	1-L03.019	1
2025-05-29	1-L03.032	1
2025-05-29	1-L03.114	1
2025-05-29	1-L03.115	2
2025-05-29	1-L03.116	4
2025-05-29	1-L03.119	3
2025-05-29	1-L03.211	1
2025-05-29	1-L03.213	2
2025-05-29	1-L03.311	1
2025-05-29	1-L03.314	1
2025-05-29	1-L03.90	14
2025-05-29	1-M62.82	4
2025-05-29	1-M79.89	15
2025-05-29	1-N17.0	1
2025-05-29	1-N17.1	1
2025-05-29	1-N17.8	1
2025-05-29	1-N17.9	42
2025-05-29	1-R41.0	4
2025-05-29	1-R41.3	2
2025-05-29	1-R41.82	31
2025-05-29	1-R41.89	1
2025-05-29	1-R50.9	25
2025-05-29	1-R53.1	16
2025-05-29	1-R53.81	3
2025-05-29	1-R53.83	2
2025-05-29	1-R55	41
2025-05-29	1-S81.809A	1
2025-05-29	1-S91.002A	1
2025-05-29	1-S91.309A	1
2025-05-29	1-other	1912
2025-05-30	0-B08.1	3
2025-05-30	0-B08.4	18
2025-05-30	0-B08.5	2
2025-05-30	0-B34.1	5
2025-05-30	0-E86.0	18
2025-05-30	0-E86.1	1
2025-05-30	0-E87.0	4
2025-05-30	0-E87.1	6
2025-05-30	0-E87.20	4
2025-05-30	0-E87.5	3
2025-05-30	0-E87.6	17
2025-05-30	0-E87.70	3
2025-05-30	0-E87.8	1
2025-05-30	0-H60.02	2
2025-05-30	0-H60.12	1
2025-05-30	0-H60.331	1
2025-05-30	0-H60.332	1
2025-05-30	0-H60.391	3
2025-05-30	0-H60.392	1
2025-05-30	0-H60.393	1
2025-05-30	0-H60.501	3
2025-05-30	0-H60.502	3
2025-05-30	0-H60.509	1
2025-05-30	0-H60.511	1
2025-05-30	0-H60.90	4
2025-05-30	0-H60.91	1
2025-05-30	0-H60.92	1
2025-05-30	0-L03.011	5
2025-05-30	0-L03.012	4
2025-05-30	0-L03.019	3
2025-05-30	0-L03.032	3
2025-05-30	0-L03.113	1
2025-05-30	0-L03.114	3
2025-05-30	0-L03.115	14
2025-05-30	0-L03.116	5
2025-05-30	0-L03.119	4
2025-05-30	0-L03.211	3
2025-05-30	0-L03.213	5
2025-05-30	0-L03.311	1
2025-05-30	0-L03.312	1
2025-05-30	0-L03.316	1
2025-05-30	0-L03.317	2
2025-05-30	0-L03.811	1
2025-05-30	0-L03.818	1
2025-05-30	0-L03.90	17
2025-05-30	0-L23.7	2
2025-05-30	0-L74.0	1
2025-05-30	0-M62.82	4
2025-05-30	0-M79.81	1
2025-05-30	0-M79.89	32
2025-05-30	0-N17.9	17
2025-05-30	0-R41.0	1
2025-05-30	0-R41.82	28
2025-05-30	0-R41.89	3
2025-05-30	0-R50.81	2
2025-05-30	0-R50.9	83
2025-05-30	0-R53	2
2025-05-30	0-R53.1	33
2025-05-30	0-R53.81	6
2025-05-30	0-R53.83	17
2025-05-30	0-R55	96
2025-05-30	0-S81.801A	1
2025-05-30	0-S81.802A	1
2025-05-30	0-S81.802D	1
2025-05-30	0-S81.811A	5
2025-05-30	0-S81.812A	3
2025-05-30	0-S81.819A	1
2025-05-30	0-S81.851A	1
2025-05-30	0-S91.019A	1
2025-05-30	0-S91.051D	1
2025-05-30	0-S91.059A	1
2025-05-30	0-S91.115A	1
2025-05-30	0-S91.116A	1
2025-05-30	0-S91.119A	1
2025-05-30	0-S91.204A	1
2025-05-30	0-S91.209A	1
2025-05-30	0-S91.301A	1
2025-05-30	0-S91.311A	2
2025-05-30	0-S91.342A	1
2025-05-30	0-S91.351A	1
2025-05-30	0-T67.1XXA	1
2025-05-30	0-W57.XXXA	14
2025-05-30	0-other	9445
2025-05-30	1-E86.0	8
2025-05-30	1-E87.0	4
2025-05-30	1-E87.1	19
2025-05-30	1-E87.20	5
2025-05-30	1-E87.29	4
2025-05-30	1-E87.5	14
2025-05-30	1-E87.6	8
2025-05-30	1-E87.70	7
2025-05-30	1-E87.8	2
2025-05-30	1-H60.63	1
2025-05-30	1-L03.113	2
2025-05-30	1-L03.115	4
2025-05-30	1-L03.116	4
2025-05-30	1-L03.119	4
2025-05-30	1-L03.211	1
2025-05-30	1-L03.311	1
2025-05-30	1-L03.811	1
2025-05-30	1-L03.90	4
2025-05-30	1-M62.82	6
2025-05-30	1-M79.89	5
2025-05-30	1-N17.9	45
2025-05-30	1-R41.0	5
2025-05-30	1-R41.3	1
2025-05-30	1-R41.82	36
2025-05-30	1-R41.9	1
2025-05-30	1-R50.81	1
2025-05-30	1-R50.9	19
2025-05-30	1-R53.1	17
2025-05-30	1-R53.81	5
2025-05-30	1-R53.83	3
2025-05-30	1-R55	54
2025-05-30	1-S81.809A	1
2025-05-30	1-S81.859A	1
2025-05-30	1-S91.309A	1
2025-05-30	1-other	1832
2025-05-31	0-B08.4	15
2025-05-31	0-B08.5	4
2025-05-31	0-B34.1	8
2025-05-31	0-E86.0	9
2025-05-31	0-E87.1	7
2025-05-31	0-E87.20	4
2025-05-31	0-E87.5	5
2025-05-31	0-E87.6	13
2025-05-31	0-H60.11	1
2025-05-31	0-H60.332	2
2025-05-31	0-H60.333	1
2025-05-31	0-H60.391	1
2025-05-31	0-H60.501	2
2025-05-31	0-H60.502	2
2025-05-31	0-H60.503	2
2025-05-31	0-H60.90	2
2025-05-31	0-H60.91	1
2025-05-31	0-H60.92	1
2025-05-31	0-H60.93	1
2025-05-31	0-L03.011	5
2025-05-31	0-L03.012	1
2025-05-31	0-L03.019	5
2025-05-31	0-L03.031	3
2025-05-31	0-L03.032	1
2025-05-31	0-L03.039	3
2025-05-31	0-L03.113	3
2025-05-31	0-L03.114	4
2025-05-31	0-L03.115	9
2025-05-31	0-L03.116	9
2025-05-31	0-L03.119	1
2025-05-31	0-L03.211	2
2025-05-31	0-L03.213	11
2025-05-31	0-L03.311	1
2025-05-31	0-L03.312	1
2025-05-31	0-L03.313	2
2025-05-31	0-L03.314	2
2025-05-31	0-L03.818	2
2025-05-31	0-L03.90	14
2025-05-31	0-L23.7	1
2025-05-31	0-L74.0	3
2025-05-31	0-M62.82	2
2025-05-31	0-M79.89	28
2025-05-31	0-N17.9	17
2025-05-31	0-R41.0	1
2025-05-31	0-R41.3	1
2025-05-31	0-R41.4	1
2025-05-31	0-R41.82	21
2025-05-31	0-R41.89	1
2025-05-31	0-R50.9	78
2025-05-31	0-R53	1
2025-05-31	0-R53.1	32
2025-05-31	0-R53.81	2
2025-05-31	0-R53.83	7
2025-05-31	0-R55	87
2025-05-31	0-S81.801A	1
2025-05-31	0-S81.802A	1
2025-05-31	0-S81.811A	4
2025-05-31	0-S81.812A	2
2025-05-31	0-S81.819A	3
2025-05-31	0-S81.852A	1
2025-05-31	0-S91.116A	1
2025-05-31	0-S91.209A	2
2025-05-31	0-S91.214A	1
2025-05-31	0-S91.312A	2
2025-05-31	0-S91.332A	1
2025-05-31	0-W57.XXXA	15
2025-05-31	0-other	8410
2025-05-31	1-B08.4	1
2025-05-31	1-B34.1	1
2025-05-31	1-E86.0	3
2025-05-31	1-E86.1	2
2025-05-31	1-E86.9	1
2025-05-31	1-E87.0	2
2025-05-31	1-E87.1	8
2025-05-31	1-E87.2	1
2025-05-31	1-E87.20	4
2025-05-31	1-E87.29	2
2025-05-31	1-E87.3	1
2025-05-31	1-E87.5	8
2025-05-31	1-E87.6	4
2025-05-31	1-E87.70	6
2025-05-31	1-E87.8	1
2025-05-31	1-L03.012	1
2025-05-31	1-L03.114	1
2025-05-31	1-L03.115	4
2025-05-31	1-L03.116	3
2025-05-31	1-L03.119	6
2025-05-31	1-L03.317	1
2025-05-31	1-L03.90	10
2025-05-31	1-M62.82	2
2025-05-31	1-M79.89	4
2025-05-31	1-N17.9	22
2025-05-31	1-R41.0	5
2025-05-31	1-R41.3	1
2025-05-31	1-R41.82	21
2025-05-31	1-R41.89	1
2025-05-31	1-R50.9	12
2025-05-31	1-R53.1	22
2025-05-31	1-R53.81	2
2025-05-31	1-R53.83	4
2025-05-31	1-R55	14
2025-05-31	1-S91.302A	1
2025-05-31	1-other	1483
2025-06-01	0-B08.20	3
2025-06-01	0-B08.4	19
2025-06-01	0-B08.5	6
2025-06-01	0-B34.1	8
2025-06-01	0-B97.19	1
2025-06-01	0-E86.0	11
2025-06-01	0-E87.0	2
2025-06-01	0-E87.1	8
2025-06-01	0-E87.20	4
2025-06-01	0-E87.22	1
2025-06-01	0-E87.29	1
2025-06-01	0-E87.5	5
2025-06-01	0-E87.6	17
2025-06-01	0-E87.70	1
2025-06-01	0-E87.8	1
2025-06-01	0-H60.311	1
2025-06-01	0-H60.321	1
2025-06-01	0-H60.331	1
2025-06-01	0-H60.391	1
2025-06-01	0-H60.392	3
2025-06-01	0-H60.399	1
2025-06-01	0-H60.501	7
2025-06-01	0-H60.502	1
2025-06-01	0-H60.503	1
2025-06-01	0-H60.90	3
2025-06-01	0-H60.91	1
2025-06-01	0-H60.92	1
2025-06-01	0-L03.011	3
2025-06-01	0-L03.012	3
2025-06-01	0-L03.019	3
2025-06-01	0-L03.022	1
2025-06-01	0-L03.031	2
2025-06-01	0-L03.032	2
2025-06-01	0-L03.039	6
2025-06-01	0-L03.112	1
2025-06-01	0-L03.113	2
2025-06-01	0-L03.114	2
2025-06-01	0-L03.115	7
2025-06-01	0-L03.116	7
2025-06-01	0-L03.119	8
2025-06-01	0-L03.211	1
2025-06-01	0-L03.213	9
2025-06-01	0-L03.311	3
2025-06-01	0-L03.811	1
2025-06-01	0-L03.818	3
2025-06-01	0-L03.90	16
2025-06-01	0-L74.0	1
2025-06-01	0-M62.82	4
2025-06-01	0-M79.81	1
2025-06-01	0-M79.89	34
2025-06-01	0-N17.9	16
2025-06-01	0-R41.82	15
2025-06-01	0-R41.89	2
2025-06-01	0-R41.9	1
2025-06-01	0-R50.81	1
2025-06-01	0-R50.82	1
2025-06-01	0-R50.9	77
2025-06-01	0-R53.1	24
2025-06-01	0-R53.81	4
2025-06-01	0-R53.83	14
2025-06-01	0-R55	80
2025-06-01	0-S81.801A	1
2025-06-01	0-S81.802A	3
2025-06-01	0-S81.811A	3
2025-06-01	0-S81.812A	4
2025-06-01	0-S81.819A	1
2025-06-01	0-S81.851A	1
2025-06-01	0-S91.001A	1
2025-06-01	0-S91.012A	1
2025-06-01	0-S91.109A	1
2025-06-01	0-S91.111A	1
2025-06-01	0-S91.112A	1
2025-06-01	0-S91.119A	1
2025-06-01	0-S91.204A	1
2025-06-01	0-S91.209A	1
2025-06-01	0-S91.311A	2
2025-06-01	0-S91.312A	1
2025-06-01	0-S91.331A	2
2025-06-01	0-S91.332A	1
2025-06-01	0-S91.339A	1
2025-06-01	0-T67.01XA	1
2025-06-01	0-T67.02XA	1
2025-06-01	0-W57.XXXA	16
2025-06-01	0-W57.XXXD	1
2025-06-01	0-other	8146
2025-06-01	1-B97.10	1
2025-06-01	1-E86.0	3
2025-06-01	1-E87.0	1
2025-06-01	1-E87.1	16
2025-06-01	1-E87.2	1
2025-06-01	1-E87.20	10
2025-06-01	1-E87.29	2
2025-06-01	1-E87.5	9
2025-06-01	1-E87.6	3
2025-06-01	1-E87.70	13
2025-06-01	1-E87.8	6
2025-06-01	1-L03.113	1
2025-06-01	1-L03.114	1
2025-06-01	1-L03.116	3
2025-06-01	1-L03.119	2
2025-06-01	1-L03.211	2
2025-06-01	1-L03.213	2
2025-06-01	1-L03.317	1
2025-06-01	1-L03.90	7
2025-06-01	1-M62.82	6
2025-06-01	1-M79.89	8
2025-06-01	1-N17.8	1
2025-06-01	1-N17.9	33
2025-06-01	1-R41.0	3
2025-06-01	1-R41.3	1
2025-06-01	1-R41.82	37
2025-06-01	1-R41.89	3
2025-06-01	1-R50.9	12
2025-06-01	1-R53.1	11
2025-06-01	1-R53.81	3
2025-06-01	1-R53.83	2
2025-06-01	1-R55	38
2025-06-01	1-other	1514
2025-06-02	0-B08.1	1
2025-06-02	0-B08.4	22
2025-06-02	0-B08.5	7
2025-06-02	0-B34.1	8
2025-06-02	0-B97.10	4
2025-06-02	0-E86.0	18
2025-06-02	0-E87.1	4
2025-06-02	0-E87.21	1
2025-06-02	0-E87.29	1
2025-06-02	0-E87.5	10
2025-06-02	0-E87.6	9
2025-06-02	0-H60.02	1
2025-06-02	0-H60.11	1
2025-06-02	0-H60.391	2
2025-06-02	0-H60.392	3
2025-06-02	0-H60.501	1
2025-06-02	0-H60.502	3
2025-06-02	0-H60.503	2
2025-06-02	0-H60.592	1
2025-06-02	0-H60.90	5
2025-06-02	0-H60.91	2
2025-06-02	0-H60.92	2
2025-06-02	0-L03.011	12
2025-06-02	0-L03.012	4
2025-06-02	0-L03.019	3
2025-06-02	0-L03.031	4
2025-06-02	0-L03.032	3
2025-06-02	0-L03.039	2
2025-06-02	0-L03.113	1
2025-06-02	0-L03.114	1
2025-06-02	0-L03.115	5
2025-06-02	0-L03.116	8
2025-06-02	0-L03.119	4
2025-06-02	0-L03.211	3
2025-06-02	0-L03.213	7
2025-06-02	0-L03.221	1
2025-06-02	0-L03.313	2
2025-06-02	0-L03.818	2
2025-06-02	0-L03.90	21
2025-06-02	0-L23.7	4
2025-06-02	0-L74.0	3
2025-06-02	0-M62.82	3
2025-06-02	0-M79.81	1
2025-06-02	0-M79.89	54
2025-06-02	0-N17.9	21
2025-06-02	0-R41.0	3
2025-06-02	0-R41.3	5
2025-06-02	0-R41.82	15
2025-06-02	0-R41.89	2
2025-06-02	0-R50.81	2
2025-06-02	0-R50.83	1
2025-06-02	0-R50.9	108
2025-06-02	0-R53.1	29
2025-06-02	0-R53.81	5
2025-06-02	0-R53.83	20
2025-06-02	0-R55	126
2025-06-02	0-S81.801D	1
2025-06-02	0-S81.811A	2
2025-06-02	0-S81.812A	3
2025-06-02	0-S81.819A	1
2025-06-02	0-S91.011A	1
2025-06-02	0-S91.019A	1
2025-06-02	0-S91.109A	1
2025-06-02	0-S91.209A	3
2025-06-02	0-S91.311A	1
2025-06-02	0-S91.312A	3
2025-06-02	0-S91.319A	3
2025-06-02	0-S91.321A	1
2025-06-02	0-S91.332A	2
2025-06-02	0-W57.XXXA	9
2025-06-02	0-other	10638
2025-06-02	1-E86.0	8
2025-06-02	1-E87.0	7
2025-06-02	1-E87.1	15
2025-06-02	1-E87.20	6
2025-06-02	1-E87.29	5
2025-06-02	1-E87.5	9
2025-06-02	1-E87.6	5
2025-06-02	1-E87.70	8
2025-06-02	1-E87.79	1
2025-06-02	1-E87.8	2
2025-06-02	1-H60.502	1
2025-06-02	1-L03.012	1
2025-06-02	1-L03.031	1
2025-06-02	1-L03.113	1
2025-06-02	1-L03.114	4
2025-06-02	1-L03.115	2
2025-06-02	1-L03.116	1
2025-06-02	1-L03.119	2
2025-06-02	1-L03.211	1
2025-06-02	1-L03.90	7
2025-06-02	1-M62.82	2
2025-06-02	1-M79.89	16
2025-06-02	1-N17.9	41
2025-06-02	1-R41.0	5
2025-06-02	1-R41.3	1
2025-06-02	1-R41.82	41
2025-06-02	1-R50.81	1
2025-06-02	1-R50.9	22
2025-06-02	1-R53.1	30
2025-06-02	1-R53.81	3
2025-06-02	1-R53.83	1
2025-06-02	1-R55	39
2025-06-02	1-S81.801A	2
2025-06-02	1-S81.811A	1
2025-06-02	1-S91.052A	1
2025-06-02	1-T67.1XXA	1
2025-06-02	1-other	2048
2025-06-03	0-B08.1	2
2025-06-03	0-B08.4	20
2025-06-03	0-B08.5	2
2025-06-03	0-B34.1	9
2025-06-03	0-B97.11	1
2025-06-03	0-E86.0	14
2025-06-03	0-E87.1	9
2025-06-03	0-E87.20	4
2025-06-03	0-E87.5	8
2025-06-03	0-E87.6	6
2025-06-03	0-E87.70	5
2025-06-03	0-E87.8	1
2025-06-03	0-H60.01	1
2025-06-03	0-H60.13	1
2025-06-03	0-H60.332	1
2025-06-03	0-H60.392	1
2025-06-03	0-H60.501	3
2025-06-03	0-H60.502	4
2025-06-03	0-H60.503	1
2025-06-03	0-H60.90	9
2025-06-03	0-H60.92	1
2025-06-03	0-L03.011	5
2025-06-03	0-L03.012	4
2025-06-03	0-L03.019	5
2025-06-03	0-L03.031	2
2025-06-03	0-L03.032	4
2025-06-03	0-L03.039	1
2025-06-03	0-L03.113	5
2025-06-03	0-L03.114	2
2025-06-03	0-L03.115	4
2025-06-03	0-L03.116	6
2025-06-03	0-L03.119	1
2025-06-03	0-L03.211	2
2025-06-03	0-L03.213	10
2025-06-03	0-L03.221	2
2025-06-03	0-L03.311	3
2025-06-03	0-L03.313	2
2025-06-03	0-L03.317	2
2025-06-03	0-L03.818	1
2025-06-03	0-L03.90	16
2025-06-03	0-L23.7	3
2025-06-03	0-L55.0	1
2025-06-03	0-L55.9	1
2025-06-03	0-L74.0	1
2025-06-03	0-M62.82	2
2025-06-03	0-M79.81	1
2025-06-03	0-M79.89	41
2025-06-03	0-N17.9	22
2025-06-03	0-R41.0	4
2025-06-03	0-R41.82	21
2025-06-03	0-R41.89	1
2025-06-03	0-R50.83	1
2025-06-03	0-R50.9	83
2025-06-03	0-R53.1	32
2025-06-03	0-R53.81	2
2025-06-03	0-R53.83	11
2025-06-03	0-R55	123
2025-06-03	0-S81.801A	4
2025-06-03	0-S81.811A	4
2025-06-03	0-S81.812A	6
2025-06-03	0-S81.819A	3
2025-06-03	0-S91.001A	1
2025-06-03	0-S91.002A	1
2025-06-03	0-S91.052A	1
2025-06-03	0-S91.109D	1
2025-06-03	0-S91.119A	1
2025-06-03	0-S91.209A	3
2025-06-03	0-S91.301A	1
2025-06-03	0-S91.312A	3
2025-06-03	0-S91.319A	3
2025-06-03	0-S91.321A	1
2025-06-03	0-W57.XXXA	18
2025-06-03	0-W57.XXXD	1
2025-06-03	0-other	9713
2025-06-03	1-B34.1	1
2025-06-03	1-E86.0	8
2025-06-03	1-E87.0	6
2025-06-03	1-E87.1	17
2025-06-03	1-E87.20	5
2025-06-03	1-E87.29	5
2025-06-03	1-E87.3	1
2025-06-03	1-E87.5	10
2025-06-03	1-E87.6	4
2025-06-03	1-E87.70	4
2025-06-03	1-E87.79	3
2025-06-03	1-E87.8	1
2025-06-03	1-H60.22	1
2025-06-03	1-L03.019	1
2025-06-03	1-L03.113	1
2025-06-03	1-L03.114	1
2025-06-03	1-L03.115	7
2025-06-03	1-L03.116	4
2025-06-03	1-L03.119	2
2025-06-03	1-L03.211	1
2025-06-03	1-L03.90	4
2025-06-03	1-M62.82	6
2025-06-03	1-M79.81	1
2025-06-03	1-M79.89	6
2025-06-03	1-N17.0	1
2025-06-03	1-N17.8	2
2025-06-03	1-N17.9	42
2025-06-03	1-R41.0	6
2025-06-03	1-R41.3	2
2025-06-03	1-R41.82	31
2025-06-03	1-R50.81	1
2025-06-03	1-R50.9	18
2025-06-03	1-R53.1	31
2025-06-03	1-R53.2	3
2025-06-03	1-R53.83	2
2025-06-03	1-R55	33
2025-06-03	1-S81.802A	1
2025-06-03	1-S91.309A	1
2025-06-03	1-other	1876
2025-06-04	0-B08.1	1
2025-06-04	0-B08.4	17
2025-06-04	0-B08.5	3
2025-06-04	0-B34.1	5
2025-06-04	0-E86.0	14
2025-06-04	0-E87.1	5
2025-06-04	0-E87.2	1
2025-06-04	0-E87.5	8
2025-06-04	0-E87.6	11
